,time,force_x,force_y,force_z,vibration_x,vibration_y,vibration_z,acoustic_emission_rms,tool_wear,ACTION_CODE,RUL
564,19740,39.95,16.043,36.13,0.18,0.151,-0.04,0.086,0.097947582,0,0.112971789
565,19775,10.638,15.263,-13.347,-0.029,0.182,-0.007,0.107,0.097947582,0,0.112971789
566,19810,-17.01,-0.479,-3.026,0.049,-0.122,-0.045,0.109,0.097947582,0,0.112971789
567,19845,15.575,11.845,18.755,0.097,0.216,-0.114,0.123,0.097947582,0,0.112971789
568,19880,38.074,1.426,38.633,0.187,0.139,0.293,0.14,0.097947582,0,0.112971789
569,19915,18.554,6.988,-11.963,-0.023,0.133,0.047,0.101,0.097947582,0,0.112971789
570,19950,-4.219,4.283,8.983,0.219,0.018,0.205,0.144,0.097947582,0,0.112971789
571,19985,-0.85,-0.203,0.39,0.021,0.023,0.005,-0.004,0.097947582,0,0.112971789
572,20020,26.012,18.613,29.912,-0.15,-0.016,-0.019,0.086,0.097947582,0,0.112971789
573,20055,8.404,4.337,-0.635,0.181,0.073,0.061,0.092,0.097947582,0,0.112971789
574,20090,-17.934,3.731,-2.042,0.001,-0.033,0.237,0.144,0.097947582,0,0.112971789
575,20125,26.649,13.383,-14.062,-0.142,0.154,-0.091,0.107,0.097947582,0,0.112971789
576,20160,-10.033,3.905,3.596,0.062,-0.1,0.068,0.122,0.097947582,0,0.112971789
577,20195,2.76,9.596,11.864,-0.027,-0.027,-0.318,0.079,0.097947582,0,0.112971789
578,20230,11.966,28.066,21.98,-0.04,-0.001,0.209,0.1,0.097947582,0,0.112971789
579,20265,-8.05,2.491,4.127,0.045,0.05,-0.057,0.091,0.097947582,0,0.112971789
580,20300,-12.83,1.878,-4.382,-0.038,0.02,0.202,0.098,0.097947582,0,0.112971789
581,20335,30.024,24.726,30.559,-0.371,-0.087,-0.024,0.097,0.097947582,0,0.112971789
582,20370,7.909,5.596,-0.319,-0.007,-0.071,-0.164,0.095,0.097947582,0,0.112971789
583,20405,-16.464,-0.091,3.261,0.079,-0.212,0.045,0.117,0.097947582,0,0.112971789
584,20440,24.47,12.051,-18.92,-0.022,0.013,-0.181,0.126,0.097947582,0,0.112971789
585,20475,-8.261,11.544,1.843,0.07,-0.007,0.137,0.098,0.097947582,0,0.112971789
586,20510,-3.877,5.18,15.749,0.016,0.039,-0.034,0.109,0.097947582,0,0.112971789
587,20545,0.588,2.224,2.114,-0.017,-0.047,-0.034,-0.005,0.097947582,0,0.112971789
588,20580,4.541,11.266,-7.056,0.016,0.034,-0.139,0.094,0.097947582,0,0.112971789
589,20615,-17.877,-2.537,-5.178,0.01,0.001,0.121,0.09,0.097947582,0,0.112971789
590,20650,45.527,25.281,36.807,0.091,0.078,-0.088,0.12,0.097947582,0,0.112971789
591,20685,-16.344,14.656,-3.621,0.069,-0.131,0.013,0.11,0.097947582,0,0.112971789
592,20720,4.588,7.106,19.152,-0.205,-0.134,-0.238,0.076,0.097947582,0,0.112971789
593,20755,19.368,14.787,-9.559,-0.063,-0.039,0.248,0.107,0.097947582,0,0.112971789
594,20790,-5.806,5.528,10.32,-0.03,0.091,-0.099,0.112,0.097947582,0,0.112971789
595,20825,3.018,-1.346,-10.434,0.119,-0.007,0.177,0.112,0.097947582,0,0.112971789
596,20860,48.125,16.922,37.363,-0.074,0.037,-0.102,0.089,0.097947582,0,0.112971789
597,20895,-17.248,-0.309,-4.862,0.28,-0.068,-0.127,0.088,0.097947582,0,0.112971789
598,20930,37.009,11.164,37.988,0.114,0.084,0.039,0.11,0.097947582,0,0.112971789
599,20965,29.192,9.423,-18.185,0.079,0.197,0.111,0.119,0.097947582,0,0.112971789
600,21000,0.943,-1.044,18.113,0.038,0.139,-0.179,0.159,0.097947582,0,0.112971789
601,21035,11.499,-1.953,-8.64,0.005,-0.053,0.016,0.098,0.097947582,0,0.112971789
602,21070,31.576,18.314,35.828,-0.086,0.186,0.042,0.11,0.097947582,0,0.112971789
603,21105,-0.5,0.87,1.692,0.066,0.036,0.041,-0.004,0.097947582,0,0.112971789
604,21140,41.877,8.452,39.37,0.079,-0.132,-0.055,0.085,0.097947582,0,0.112971789
605,21175,24.509,4.526,-14.93,-0.099,0.08,-0.029,0.091,0.097947582,0,0.112971789
606,21210,1.881,-6.642,13.057,0.081,-0.257,-0.133,0.138,0.097947582,0,0.112971789
607,21245,27.017,4.651,-13.081,0.063,0.116,-0.052,0.096,0.097947582,0,0.112971789
608,21280,7.885,15.779,18.755,0.059,-0.095,0.03,0.085,0.097947582,0,0.112971789
609,21315,-3.847,-2.891,5.508,-0.072,0.056,-0.048,0.135,0.097947582,0,0.112971789
610,21350,38.676,11.004,39.785,-0.105,-0.06,0.091,0.127,0.097947582,0,0.112971789
611,21385,12.068,4.681,-3.345,0.044,0.005,-0.15,0.103,0.097947582,0,0.112971789
612,21420,-21.296,-2.675,3.066,-0.058,-0.17,0.176,0.119,0.097947582,0,0.112971789
613,21455,44.465,4.078,39.045,0.174,-0.146,-0.015,0.078,0.097947582,0,0.112971789
614,21490,29.512,3.079,-10.379,-0.026,0.079,0.157,0.145,0.097947582,0,0.112971789
615,21525,49.151,20.826,38.018,0.05,0.169,0.062,0.121,0.097947582,0,0.112971789
616,21560,25.427,6.581,-19.534,-0.176,-0.153,-0.288,0.186,0.097947582,0,0.112971789
617,21595,41.333,8.648,36.131,0.001,-0.077,-0.127,0.101,0.097947582,0,0.112971789
618,21630,27.136,7.69,-20.605,-0.125,0.094,0.133,0.09,0.097947582,0,0.112971789
619,21665,-0.987,-0.672,-0.483,-0.085,-0.083,-0.095,-0.004,0.097947582,0,0.112971789
620,21700,11.109,9.738,-6.921,0.019,0.024,-0.142,0.118,0.097947582,0,0.112971789
621,21735,10.88,10.103,20.353,-0.048,-0.138,-0.026,0.091,0.097947582,0,0.112971789
622,21770,30.755,4.35,-11.473,0.002,-0.06,0.039,0.142,0.097947582,0,0.112971789
623,21805,23.124,10.234,-12.967,-0.022,0.167,0.287,0.144,0.097947582,0,0.112971789
624,21840,20.324,17.884,26.229,-0.096,-0.073,-0.12,0.122,0.097947582,0,0.112971789
625,21875,36.675,10.119,-15.895,-0.04,0.145,0.071,0.104,0.097947582,0,0.112971789
626,21910,26.678,8.67,-17.868,-0.116,0.247,-0.001,0.112,0.097947582,0,0.112971789
627,21945,42.424,13.798,37.799,-0.031,0.053,0.006,0.108,0.097947582,0,0.112971789
628,21980,32.323,15.404,-14.453,-0.058,0.034,0.096,0.115,0.097947582,0,0.112971789
629,22015,28.187,0.847,-16.042,0.152,0.023,-0.039,0.112,0.098049397,1,0.112869974
630,22050,55.823,10.774,44.969,0.072,0.098,0.113,0.102,0.098049397,1,0.112869974
631,22085,13.729,8.67,-12.91,0.053,0.024,0.208,0.097,0.098049397,1,0.112869974
632,22120,14.482,11.606,-15.914,-0.146,0.196,0.11,0.173,0.09816386,1,0.112755511
633,22155,24.157,24.615,24.798,-0.087,-0.031,0.102,0.115,0.09816386,1,0.112755511
634,22190,33.524,2.827,-17.876,-0.097,0.105,0.089,0.101,0.09816386,1,0.112755511
635,22225,42.214,15.58,40.342,0.015,0.072,-0.09,0.186,0.09816386,1,0.112755511
636,22260,34.699,22.452,33.392,-0.255,-0.153,-0.007,0.101,0.098289085,1,0.112630286
637,22295,35.231,5.707,-17.218,-0.09,-0.004,-0.045,0.097,0.098289085,1,0.112630286
638,22330,51.272,21.346,37.814,0.043,-0.006,0.048,0.123,0.098289085,1,0.112630286
639,22365,40.586,12.362,37.513,0.059,-0.057,0.026,0.128,0.098425389,1,0.112493982
640,22400,32.761,8.153,-18.192,0.055,0.045,0.01,0.108,0.098425389,1,0.112493982
641,22435,59.437,22.204,41.435,0.17,0.101,-0.293,0.101,0.098425389,1,0.112493982
642,22470,40.482,11.84,37.003,-0.226,-0.049,0.306,0.129,0.09857308,1,0.112346291
643,22505,33.248,8.693,-16.377,-0.014,0.047,0.032,0.094,0.09857308,1,0.112346291
644,22540,57.778,21.072,42.057,0.146,0.076,0.039,0.114,0.09857308,1,0.112346291
645,22575,44.902,7.011,38.431,0.119,0.01,-0.034,0.146,0.098732459,1,0.112186912
646,22610,24.449,1.286,-12.563,0.055,0.245,0.137,0.084,0.098732459,1,0.112186912
647,22645,47.474,25.978,41.93,-0.12,0.076,-0.233,0.104,0.098732459,1,0.112186912
648,22680,1.879,2.86,0.313,0.076,0.086,0.089,-0.004,0.098903816,1,0.112015555
649,22715,19.105,-4.124,-8.22,-0.141,-0.088,-0.157,0.095,0.098903816,1,0.112015555
650,22750,51.656,24.31,42.314,-0.172,-0.015,-0.077,0.074,0.098903816,1,0.112015555
651,22785,-1.007,9.921,-8.083,-0.119,0.066,0.308,0.17,0.098903816,1,0.112015555
652,22820,19.477,-7.378,-6.664,-0.058,0.073,-0.067,0.094,0.099087434,1,0.111831937
653,22855,43.669,22.404,36.517,-0.034,0.037,-0.184,0.09,0.099087434,1,0.111831937
654,22890,2.688,10.266,-8.928,-0.119,0.063,0.299,0.092,0.099087434,1,0.111831937
655,22925,14.079,-10.406,-5.676,-0.013,-0.091,-0.053,0.103,0.099283586,1,0.111635785
656,22960,41.927,19.464,39.238,-0.1,-0.05,-0.123,0.088,0.099283586,1,0.111635785
657,22995,-6.638,8.894,-7.281,-0.057,-0.12,0.1,0.114,0.099283586,1,0.111635785
658,23030,-18.97,-3.884,-5.35,0.165,-0.174,-0.231,0.125,0.099492537,1,0.111426834
659,23065,-6.543,0.01,9.767,0.28,0.191,0.212,0.109,0.099492537,1,0.111426834
660,23100,-19.063,-3.558,6.821,0.045,-0.116,0.079,0.083,0.099492537,1,0.111426834
661,23135,-25.074,5.187,-2.655,0.317,-0.132,-0.151,0.153,0.099714542,1,0.111204829
662,23170,-6.099,2.038,4.811,0.03,0.058,0.005,0.13,0.099714542,1,0.111204829
663,23205,-15.547,-1.237,7.647,0.1,0.085,0.106,0.097,0.099714542,1,0.111204829
664,23240,0.33,0.656,0.762,-0.001,-0.014,-0.028,-0.004,0.099949846,1,0.110969525
665,23275,-7.31,1.465,7.108,-0.003,-0.057,0.008,0.125,0.099949846,1,0.110969525
666,23310,-19.815,-7.163,-0.686,-0.048,-0.097,0.012,0.088,0.099949846,1,0.110969525
667,23345,-10.441,-1.318,3.803,0.181,0.222,0.101,0.112,0.099949846,1,0.110969525
668,23380,20.738,26.815,27.165,-0.21,-0.193,-0.253,0.12,0.100198686,1,0.110720685
669,23415,29.527,7.59,-18.527,0.024,0.183,0.083,0.093,0.100198686,1,0.110720685
670,23450,40.494,15.605,36.081,-0.016,0.033,-0.296,0.101,0.100198686,1,0.110720685
671,23485,-10.282,29.45,4.092,-0.135,-0.1,0.084,0.114,0.100461288,1,0.110458083
672,23520,10.678,3.437,-1.771,-0.02,0.026,-0.109,0.132,0.100461288,1,0.110458083
673,23555,-3.577,-4.896,15.731,-0.065,-0.16,-0.103,0.119,0.100461288,1,0.110458083
674,23590,-26.645,2.4,-5.06,0.407,-0.006,-0.091,0.127,0.100737867,1,0.110181504
675,23625,-6.916,-0.529,13.833,-0.085,0.055,-0.081,0.169,0.100737867,1,0.110181504
676,23660,-20.835,-2.614,9.228,0.091,-0.047,0.256,0.114,0.100737867,1,0.110181504
677,23695,-4.386,-18.29,-7.768,0.041,-0.105,0.126,0.137,0.101028631,1,0.10989074
678,23730,30.407,10.013,36.376,0.113,0.087,-0.097,0.097,0.101028631,1,0.10989074
679,23765,-7.419,3.297,-12.716,0.002,-0.086,0.107,0.084,0.101028631,1,0.10989074
680,23800,8.581,0.4,27.741,0.01,0.17,-0.28,0.198,0.101333776,1,0.109585595
681,23835,-17.785,-7.845,-8.092,0.029,-0.097,0.075,0.15,0.101333776,1,0.109585595
682,23870,0.874,6.141,20.213,-0.1,-0.05,-0.227,0.079,0.101333776,1,0.109585595
683,23905,-26.756,1.589,-1,0.073,-0.025,0.323,0.21,0.101333776,1,0.109585595
684,23940,-10.452,3.669,7.722,0.177,-0.013,-0.016,0.122,0.101653488,1,0.109265883
685,23975,-21.584,-2.017,-0.051,0.211,-0.089,0.168,0.128,0.101653488,1,0.109265883
686,24010,-12.315,-5.848,7.348,-0.016,0.004,-0.139,0.1,0.101653488,1,0.109265883
687,24045,13.896,2.71,29.668,0.075,0.174,0.048,0.121,0.101987943,1,0.108931428
688,24080,-13.479,-5.692,-9.443,0.07,-0.019,0.193,0.104,0.101987943,1,0.108931428
689,24115,13.5,8.299,18.334,0.034,0.102,-0.059,0.115,0.101987943,1,0.108931428
690,24150,47.047,4.684,45.394,0.02,0.164,0.182,0.109,0.102337306,1,0.108582065
691,24185,1.721,-4.464,-10.901,0.055,0.022,0.139,0.149,0.102337306,1,0.108582065
692,24220,35.295,17.662,30.12,0.006,0.237,-0.035,0.081,0.102337306,1,0.108582065
693,24255,16.442,41.861,25.43,0.191,0.2,-0.083,0.115,0.102701732,1,0.108217639
694,24290,32.363,7.313,-14.998,-0.103,0.124,0.017,0.113,0.102701732,1,0.108217639
695,24325,35.916,18.064,41.697,0.022,-0.015,0.042,0.1,0.102701732,1,0.108217639
696,24360,-15.226,39.335,6.854,-0.109,-0.127,-0.235,0.18,0.103081366,1,0.107838005
697,24395,13.071,11.883,-7.971,0.109,0.165,0.02,0.12,0.103081366,1,0.107838005
698,24430,-0.106,6.656,17.712,0.199,-0.163,-0.045,0.077,0.103081366,1,0.107838005
699,24465,5.83,-3.646,-1.003,0.151,0.085,-0.002,0.233,0.103081366,1,0.107838005
700,24500,-10.998,2.908,9.436,0.079,0.073,-0.093,0.124,0.103476342,1,0.107443029
701,24535,-22.696,-2.352,2.128,0.022,-0.128,0.172,0.131,0.103476342,1,0.107443029
702,24570,-14.692,-7.242,5.896,0.148,0.066,-0.029,0.084,0.103476342,1,0.107443029
703,24605,27.33,14.896,-17.057,-0.06,0.17,-0.006,0.104,0.103886782,1,0.107032589
704,24640,31.444,19.759,36.255,-0.104,-0.123,-0.131,0.114,0.103886782,1,0.107032589
705,24675,46.193,8.401,-17.538,0.061,0.194,0.189,0.122,0.103886782,1,0.107032589
706,24710,-20.612,-10.518,-4.461,0.043,-0.134,-0.188,0.125,0.104312799,1,0.106606572
707,24745,1.185,5.043,24.526,0.121,-0.009,-0.113,0.1,0.104312799,1,0.106606572
708,24780,-31.927,-7.112,4.036,0.043,-0.377,-0.05,0.102,0.104312799,1,0.106606572
709,24815,-10.082,1.163,12.593,0.126,0.229,-0.023,0.163,0.104754495,1,0.106164876
710,24850,-27.449,0.579,-0.074,0.006,-0.273,0.038,0.091,0.104754495,1,0.106164876
711,24885,-14.46,-6.721,10.091,0.051,0.112,-0.015,0.068,0.104754495,1,0.106164876
712,24920,1.151,0.909,2.601,-0.099,-0.124,-0.112,-0.004,0.105362396,1,0.105556975
713,24955,16.317,27.531,25.442,0.014,-0.039,0.029,0.111,0.105362396,1,0.105556975
714,24990,22.532,3.358,-14.678,-0.09,0.002,-0.05,0.085,0.105362396,1,0.105556975
715,25025,25.111,-3.379,31.373,0.079,-0.053,-0.075,0.134,0.105362396,1,0.105556975
716,25060,12.691,-9.551,-9.527,0.054,-0.167,-0.277,0.092,0.106117644,1,0.104801727
717,25095,25.926,20.734,29.098,-0.044,-0.086,-0.046,0.105,0.106117644,1,0.104801727
718,25130,-15.602,-5.657,5.901,0.128,0.096,-0.08,0.111,0.106117644,1,0.104801727
719,25165,38.278,13.043,-24.874,0.086,0.276,-0.225,0.126,0.10689107,1,0.104028301
720,25200,-24.074,-8.277,0.335,0.258,-0.128,-0.032,0.105,0.10689107,1,0.104028301
721,25235,48.348,27.554,35.26,0.046,0.181,-0.172,0.098,0.10689107,1,0.104028301
722,25270,-14.566,32.116,5.92,-0.072,-0.202,0.041,0.124,0.107682543,1,0.103236828
723,25305,26.343,9.989,33.602,-0.09,0.045,-0.043,0.111,0.107682543,1,0.103236828
724,25340,40.513,9.277,-26.815,0.023,0.054,-0.101,0.092,0.107682543,1,0.103236828
725,25375,-15.994,-24.361,-5.836,0.148,-0.203,-0.144,0.209,0.10849192,1,0.102427451
726,25410,55.512,18.796,44.821,0.068,0.029,-0.121,0.074,0.10849192,1,0.102427451
727,25445,0.149,-4.41,4.011,0.048,-0.003,0.029,0.083,0.10849192,1,0.102427451
728,25480,-2.524,18.103,-11.762,-0.175,0.187,0.428,0.187,0.10849192,1,0.102427451
729,25515,-10.93,-16.175,-7.184,0.227,0.008,0.006,0.1,0.109319045,1,0.101600326
730,25550,41.422,21.1,37.746,-0.035,0.031,-0.03,0.095,0.109319045,1,0.101600326
731,25585,-14.099,-9.115,8.283,0.262,0.124,0.083,0.107,0.109319045,1,0.101600326
732,25620,67.696,1.849,54.387,0.068,0.105,0.138,0.104,0.110163753,1,0.100755618
733,25655,17.966,7.138,-8.196,0.155,0.246,0.118,0.105,0.110163753,1,0.100755618
734,25690,-36.451,-2.212,-2.827,-0.046,-0.174,0.115,0.085,0.110163753,1,0.100755618
735,25725,-3.521,35.289,11.829,0.149,-0.216,-0.233,0.107,0.111025864,1,0.099893507
736,25760,13.145,7.272,29.549,-0.036,-0.025,-0.355,0.081,0.111025864,1,0.099893507
737,25795,47.097,12.897,-21.015,-0.05,-0.1,0.003,0.106,0.111025864,1,0.099893507
738,25830,-6.28,39.092,11.514,0.204,-0.145,-0.136,0.159,0.111905188,1,0.099014183
739,25865,13.554,8.983,28.95,-0.005,0.122,-0.163,0.087,0.111905188,1,0.099014183
740,25900,38.773,5.821,-26.419,-0.063,0.044,0.081,0.107,0.111905188,1,0.099014183
741,25935,1.214,-0.782,0.591,-0.038,-0.051,-0.043,-0.004,0.112801524,1,0.098117847
742,25970,-15.62,-10.454,-6.084,0.086,-0.178,0.159,0.093,0.112801524,1,0.098117847
743,26005,48.658,16.584,39.995,-0.121,-0.014,-0.064,0.083,0.112801524,1,0.098117847
744,26040,-17.853,-3.052,3.418,-0.002,-0.091,-0.309,0.161,0.112801524,1,0.098117847
745,26075,59.204,6.525,51.886,0.107,-0.01,-0.261,0.105,0.11371466,1,0.097204711
746,26110,40.068,5.555,-19.586,-0.131,0.092,0.052,0.116,0.11371466,1,0.097204711
747,26145,-29.026,-7.487,2.352,-0.245,0.037,0.393,0.092,0.11371466,1,0.097204711
748,26180,37.079,3.446,-18.27,-0.245,0.064,-0.097,0.118,0.114644372,1,0.096274999
749,26215,-25.122,0.471,0.258,0.091,-0.096,0.059,0.116,0.114644372,1,0.096274999
750,26250,67.838,29.563,42.51,0.002,0.16,-0.247,0.078,0.114644372,1,0.096274999
751,26285,-4.555,8.378,2.104,0.045,0.17,0.029,0.099,0.115590427,1,0.095328944
752,26320,1.332,-3.677,-8.885,0.186,0.069,0.156,0.099,0.115590427,1,0.095328944
753,26355,36.488,17.197,39.457,0.065,0.021,0.14,0.089,0.115590427,1,0.095328944
754,26390,57.733,26.01,44.061,-0.531,-0.147,0.268,0.158,0.116552579,1,0.094366792
755,26425,-8.77,0.024,7.417,0.075,0.17,0.092,0.104,0.116552579,1,0.094366792
756,26460,0.364,4.095,-16.431,-0.093,-0.008,0.179,0.087,0.116552579,1,0.094366792
757,26495,0.416,1.811,-0.211,0.065,0.075,0.068,-0.004,0.116552579,1,0.094366792
758,26530,37.233,28.415,33.216,0.037,-0.159,-0.105,0.084,0.117530573,1,0.093388798
759,26565,-11.703,-7.321,14.894,0.006,-0.012,-0.169,0.093,0.117530573,1,0.093388798
760,26600,10.132,14.556,-14.253,0.01,-0.073,0.259,0.12,0.117530573,1,0.093388798
761,26635,26.039,5.912,37.213,-0.243,0.115,0.01,0.085,0.118524146,1,0.092395225
762,26670,47.857,12.714,-21.681,-0.232,-0.208,0.001,0.106,0.118524146,1,0.092395225
763,26705,-16.694,-9.149,12.591,0.257,-0.166,-0.04,0.1,0.118524146,1,0.092395225
764,26740,-27.471,-15.787,-6.285,0.063,-0.003,0.092,0.095,0.119533022,1,0.091386349
765,26775,74.923,23.525,53.074,0.033,0.048,0.119,0.08,0.119533022,1,0.091386349
766,26810,12.123,-4.527,-6.36,0.065,0.134,-0.075,0.103,0.119533022,1,0.091386349
767,26845,10.152,4.98,31.657,-0.13,0.094,0.047,0.108,0.120556916,1,0.090362455
768,26880,43.048,6.658,-20.414,-0.015,0.072,0.031,0.096,0.120556916,1,0.090362455
769,26915,-12.675,1.473,15.027,0.3,-0.167,0.144,0.081,0.120556916,1,0.090362455
770,26950,-15.334,44.062,10.683,0.106,-0.045,0.073,0.216,0.121595536,1,0.089323835
771,26985,17.388,8.395,33.466,-0.001,0.014,-0.179,0.078,0.121595536,1,0.089323835
772,27020,45.399,6.573,-25.568,-0.232,-0.023,-0.045,0.091,0.121595536,1,0.089323835
773,27055,-18.708,-15.57,19.688,0.437,-0.123,0.172,0.15,0.121595536,1,0.089323835
774,27090,21.217,16.042,-13.826,0.084,0.21,-0.069,0.099,0.122648578,1,0.088270793
775,27125,-35.644,-7.394,-5.941,0.088,-0.07,0.111,0.11,0.122648578,1,0.088270793
776,27160,86.585,35.2,53.175,0.06,-0.02,-0.285,0.115,0.122648578,1,0.088270793
777,27195,24.781,31.781,33.36,-0.078,0.053,0.053,0.103,0.123715731,1,0.08720364
778,27230,-11.803,0.478,15.324,0.069,0.123,0.053,0.087,0.123715731,1,0.08720364
779,27265,23.956,12.22,-14.47,0.019,-0.259,0.042,0.103,0.123715731,1,0.08720364
780,27300,33.213,12.397,-22.184,0.045,0.175,-0.004,0.099,0.124796675,1,0.086122696
781,27335,-38.102,-10.334,-5.3,0.103,0.011,0.088,0.096,0.124796675,1,0.086122696
782,27370,73.09,27.64,49.799,0.014,0.053,-0.146,0.081,0.124796675,1,0.086122696
783,27405,89.968,8.204,64.867,-0.084,-0.302,0.047,0.135,0.12589108,1,0.085028291
784,27440,28.128,8.015,-13.654,-0.104,0.083,0.127,0.086,0.12589108,1,0.085028291
785,27475,-37.946,-7.465,-5.223,-0.081,-0.263,-0.02,0.08,0.12589108,1,0.085028291
786,27510,0.959,2.315,-0.513,0.048,0.043,0.053,-0.005,0.12589108,1,0.085028291
787,27545,47.792,23.032,39.753,-0.268,-0.191,0.037,0.08,0.126998612,1,0.083920759
788,27580,-10.589,-3.869,8.639,0.094,0.076,-0.017,0.082,0.126998612,1,0.083920759
789,27615,-0.028,19.159,-15.431,-0.364,0.108,0.196,0.128,0.126998612,1,0.083920759
790,27650,-17.569,-17.11,-5.941,0.228,-0.084,-0.165,0.094,0.128118924,1,0.082800447
791,27685,52.676,22.192,41.674,-0.167,-0.145,0.161,0.109,0.128118924,1,0.082800447
792,27720,-2.304,-4.667,-0.036,0.077,-0.034,-0.153,0.097,0.128118924,1,0.082800447
793,27755,14.258,14.61,-7.507,0.373,0.207,-0.104,0.103,0.129251666,1,0.081667705
794,27790,-23.553,-9.705,-8.995,0.049,0.03,0.22,0.101,0.129251666,1,0.081667705
795,27825,62.117,26.719,48.023,-0.265,0.066,0.087,0.099,0.129251666,1,0.081667705
796,27860,81.323,11.622,61.78,-0.102,-0.292,-0.019,0.113,0.130396477,1,0.080522894
797,27895,26.001,6.334,-11.75,0.031,0.245,0.208,0.107,0.130396477,1,0.080522894
798,27930,-39.291,0.707,2.183,-0.046,-0.22,0.018,0.107,0.130396477,1,0.080522894
799,27965,-45.147,1.372,-3.962,0.221,-0.339,-0.216,0.215,0.131552993,1,0.079366378
800,28000,57.032,15.892,50.656,-0.04,-0.054,-0.047,0.09,0.131552993,1,0.079366378
801,28035,49.945,6.328,-23.974,-0.239,0.085,-0.235,0.088,0.131552993,1,0.079366378
802,28070,1.712,3.622,1.151,-0.062,-0.068,-0.07,-0.004,0.131552993,1,0.079366378
803,28105,-26.43,9.822,2.644,-0.08,0.018,0.058,0.12,0.132720839,1,0.078198532
804,28140,32.408,20.699,42.664,-0.235,0.145,0.03,0.098,0.132720839,1,0.078198532
805,28175,64.067,18.011,-19.41,-0.182,0.189,0.513,0.121,0.132720839,1,0.078198532
806,28210,13.365,14.889,-11.851,0.03,0.11,-0.195,0.111,0.133899637,1,0.077019734
807,28245,-33.805,-9.49,-3.209,0.102,0.008,0.047,0.117,0.133899637,1,0.077019734
808,28280,80.594,30.343,53.054,0.001,0.117,-0.302,0.101,0.133899637,1,0.077019734
809,28315,-38.664,7.407,-1.814,0.388,-0.063,0.102,0.147,0.135089002,1,0.075830369
810,28350,53.5,19.252,50.093,0.201,0.042,-0.054,0.095,0.135089002,1,0.075830369
811,28385,54.155,15.535,-26.111,-0.021,0.008,0.005,0.102,0.135089002,1,0.075830369
812,28420,-46.222,-6.162,-4.168,0.194,-0.097,-0.002,0.134,0.136288542,1,0.074630829
813,28455,73.98,25.767,54.453,-0.175,-0.011,-0.036,0.086,0.136288542,1,0.074630829
814,28490,44.684,3.407,-24.523,-0.092,0.124,0.046,0.086,0.136288542,1,0.074630829
815,28525,55.053,13.646,-28.641,0.034,0.04,-0.337,0.201,0.137497861,1,0.07342151
816,28560,-29.191,7.858,1.328,-0.159,-0.223,-0.195,0.07,0.137497861,1,0.07342151
817,28595,29.388,19.567,43.57,0.041,0.022,-0.156,0.106,0.137497861,1,0.07342151
818,28630,64.323,20.102,-20.205,-0.262,0.184,0.254,0.181,0.137497861,1,0.07342151
819,28665,-28.117,-18.006,-7.026,0.159,-0.083,0.097,0.085,0.138716556,1,0.072202815
820,28700,83.423,33.087,53.919,0.005,-0.13,-0.259,0.099,0.138716556,1,0.072202815
821,28735,57.268,12.565,-22.382,-0.121,0.196,0.059,0.114,0.138716556,1,0.072202815
822,28770,85.267,7.506,62.279,-0.048,0.136,0.204,0.102,0.139944222,1,0.070975149
823,28805,36.616,8.684,-22.735,-0.003,0.163,-0.143,0.102,0.139944222,1,0.070975149
824,28840,-33.918,-15.65,4.352,0.138,-0.14,0.077,0.097,0.139944222,1,0.070975149
825,28875,41.397,11.903,-26.303,-0.108,0.204,-0.07,0.103,0.141180446,1,0.069738925
826,28910,-40.396,-10.058,-0.076,0.105,-0.203,-0.015,0.087,0.141180446,1,0.069738925
827,28945,66.918,29.79,48.549,-0.095,0.267,-0.08,0.096,0.141180446,1,0.069738925
828,28980,27.63,10.056,-25.177,-0.097,0.315,0.046,0.155,0.142424812,1,0.068494559
829,29015,-48.52,-11.1,-8.366,-0.132,-0.208,-0.058,0.086,0.142424812,1,0.068494559
830,29050,87.831,38.467,62.488,-0.104,0.11,-0.13,0.117,0.142424812,1,0.068494559
831,29085,1.375,-0.32,-0.49,0.027,0.034,0.029,-0.005,0.143676902,1,0.067242469
832,29120,-20.357,-15.956,-8.519,0.14,-0.104,0.2,0.082,0.143676902,1,0.067242469
833,29155,68.859,25.56,53.026,0.159,-0.087,-0.157,0.087,0.143676902,1,0.067242469
834,29190,-2.63,-6.071,-1.323,0.317,0.392,0.336,0.158,0.143676902,1,0.067242469
835,29225,-19.007,-23.698,-9.852,0.21,-0.022,0.269,0.096,0.144936292,1,0.065983079
836,29260,67.951,25.124,51.567,0.007,0.143,0.21,0.107,0.144936292,1,0.065983079
837,29295,-6.58,-10.812,3.963,0.047,-0.208,-0.519,0.104,0.144936292,1,0.065983079
838,29330,51.618,32.592,45.54,-0.274,-0.174,0.311,0.101,0.146202554,1,0.064716817
839,29365,-16.051,-3.225,15.867,-0.18,-0.133,-0.324,0.082,0.146202554,1,0.064716817
840,29400,0.164,17.031,-15.144,-0.151,-0.1,-0.052,0.102,0.146202554,1,0.064716817
841,29435,-22.555,36.771,10.581,0.165,-0.233,-0.286,0.113,0.147475259,1,0.063444112
842,29470,25.412,12.406,44.396,-0.109,0.148,-0.136,0.086,0.147475259,1,0.063444112
843,29505,60.287,14.094,-33.256,-0.032,0.217,0.292,0.097,0.147475259,1,0.063444112
844,29540,-57.927,0.824,-4.595,0.182,-0.296,-0.076,0.189,0.148753974,1,0.062165397
