,time,force_x,force_y,force_z,vibration_x,vibration_y,vibration_z,acoustic_emission_rms,tool_wear,ACTION_CODE,RUL
565,19210,1.738,14.609,8.046,0.202,0.251,0.301,0.108,0.126264681,0,0.108451268
566,19244,36.576,11.132,26.736,-0.051,0.333,-0.186,0.091,0.126264681,0,0.108451268
567,19278,38.345,5.381,32.292,-0.625,0.852,0.031,0.103,0.126504959,0,0.10821099
568,19312,6.009,4.434,12.414,0.113,-0.345,0.118,0.09,0.126504959,0,0.10821099
569,19346,16.459,4.89,-11.266,-0.043,-0.07,-0.006,0.101,0.126504959,0,0.10821099
570,19380,10.612,-9.933,-10.685,-0.089,-0.089,0.286,0.095,0.126745237,0,0.107970712
571,19414,-5.154,10.764,-2.056,-0.184,0.196,-0.076,0.096,0.126745237,0,0.107970712
572,19448,26.57,9.521,33.043,-0.419,0.329,-0.308,0.099,0.126745237,0,0.107970712
573,19482,11.381,4.485,20.005,0.18,0.152,0.608,0.174,0.126985514,0,0.107730435
574,19516,9.684,7.403,-7.346,0.079,0.229,-0.148,0.1,0.126985514,0,0.107730435
575,19550,21.317,4.982,-12.891,0.02,0.244,-0.191,0.09,0.126985514,0,0.107730435
576,19584,-10.749,0.89,-4.187,-0.102,0.028,0.673,0.149,0.126985514,0,0.107730435
577,19618,1.651,28.37,6.412,0.094,0.282,-0.095,0.09,0.127225792,0,0.107490157
578,19652,37.055,9.731,32.428,0.219,0.193,-0.138,0.097,0.127225792,0,0.107490157
579,19686,2.052,7.553,6.439,-0.101,-0.166,0.279,0.092,0.127225792,0,0.107490157
580,19720,22.02,4.913,21.964,-0.272,-0.221,0.059,0.104,0.12746607,0,0.107249879
581,19754,-0.57,4.849,0.029,0.13,0.056,0.118,0.078,0.12746607,0,0.107249879
582,19788,26.086,4.423,-12.276,-0.131,-0.056,-0.002,0.094,0.12746607,0,0.107249879
583,19822,-1.768,-12.39,-8.192,0.041,-0.367,0.149,0.1,0.127706347,0,0.107009602
584,19856,-5.069,13.913,4.652,0.132,-0.017,0.233,0.102,0.127706347,0,0.107009602
585,19890,44.586,18.492,40.48,0.394,0.341,0.346,0.102,0.127706347,0,0.107009602
586,19924,0.337,-15.014,-7.134,0.112,-0.666,0.077,0.181,0.127946625,0,0.106769324
587,19958,-8.671,10.206,-1.105,-0.175,0.239,0.029,0.082,0.127946625,0,0.106769324
588,19992,39.638,16.538,37.259,-0.39,0.073,-0.315,0.109,0.127946625,0,0.106769324
589,20026,12.871,13.918,14.085,-0.199,0.213,-0.54,0.185,0.127946625,0,0.106769324
590,20060,19.432,-3.05,-7.401,0.04,-0.057,0.083,0.106,0.128186903,0,0.106529046
591,20094,-3.01,9.321,3.253,0.048,-0.16,0.263,0.099,0.128186903,0,0.106529046
592,20128,35.773,18.247,25.33,-0.554,0.238,-0.314,0.098,0.128186903,0,0.106529046
593,20162,11.155,11.806,-11.034,0.122,0.143,-0.334,0.113,0.12842718,0,0.106288769
594,20196,19.604,2.687,-11.436,0.214,0.069,0.016,0.081,0.12842718,0,0.106288769
595,20230,-9.784,5.605,-0.537,-0.088,-0.014,0.252,0.095,0.12842718,0,0.106288769
596,20264,25.089,1.332,25.465,-0.331,-0.15,-0.199,0.113,0.128667458,0,0.106048491
597,20298,-2.651,6.131,-2.133,0.138,-0.066,0.056,0.102,0.128667458,0,0.106048491
598,20332,27.618,6.14,-14.974,-0.092,0.128,0.008,0.116,0.128667458,0,0.106048491
599,20366,15.861,-9.937,-6.69,0.649,-0.573,0.132,0.141,0.128907736,0,0.105808213
600,20400,-11.137,0.68,-2.979,0.063,0.055,0.324,0.104,0.128907736,0,0.105808213
601,20434,26.766,14.736,28.075,-0.083,0.253,-0.111,0.108,0.128907736,0,0.105808213
602,20468,32.33,24.098,25.674,-0.224,-0.384,0.228,0.174,0.128907736,0,0.105808213
603,20502,7.462,-5.962,-9.143,-0.153,-0.162,0.183,0.093,0.129148013,0,0.105567936
604,20536,-6.65,6.659,1.704,-0.071,-0.045,0.173,0.094,0.129148013,0,0.105567936
605,20570,29.198,9.439,28.287,-0.511,0.12,-0.735,0.093,0.129148013,0,0.105567936
606,20604,28.162,-1.848,-7.947,0.112,-0.234,-0.14,0.142,0.129388291,0,0.105327658
607,20638,-6.872,2.32,-7.162,0.19,-0.03,0.118,0.113,0.129388291,0,0.105327658
608,20672,10.237,0.325,16.549,-0.291,0.589,0.085,0.104,0.129388291,0,0.105327658
609,20706,-0.686,6.464,2.075,0.166,-0.119,-0.023,0.112,0.129628569,0,0.10508738
610,20740,26.984,6.746,-15.914,0.004,0.198,-0.134,0.101,0.129628569,0,0.10508738
611,20774,2.303,10.823,-1.714,-0.119,0.241,-0.05,0.102,0.129628569,0,0.10508738
612,20808,16.132,36.583,21.639,0.205,0.218,0.114,0.102,0.129868846,0,0.104847103
613,20842,43.137,9.314,37.95,-0.063,0.111,-0.17,0.096,0.129868846,0,0.104847103
614,20876,-5.847,2.499,7.02,-0.259,0.026,0.136,0.112,0.129868846,0,0.104847103
615,20910,4.165,4.039,0.092,0.047,0.031,0.035,-0.005,0.130109124,1,0.104606825
616,20944,32.022,11.467,30.729,0.179,0.228,0.287,0.11,0.130109124,1,0.104606825
617,20978,29.423,20.678,29.756,-0.36,0.031,-0.283,0.095,0.130109124,1,0.104606825
618,21012,-1.212,-1.199,-0.229,0.4,-0.175,0.014,0.141,0.130109124,1,0.104606825
619,21046,46.771,5.709,43.782,0.185,0.144,-0.137,0.103,0.130349402,1,0.104366547
620,21080,7.866,11.695,16.099,-0.048,-0.479,0.044,0.094,0.130349402,1,0.104366547
621,21114,9.26,2.391,-7.498,0.09,-0.103,0.06,0.086,0.130349402,1,0.104366547
622,21148,31.709,9.587,30.034,-0.073,0.568,0.02,0.113,0.131033078,1,0.103682871
623,21182,-4.347,4.497,8.935,0.011,-0.182,-0.019,0.094,0.131033078,1,0.103682871
624,21216,30.613,10.979,-11.848,0.182,0.169,-0.008,0.11,0.131033078,1,0.103682871
625,21250,32.844,-0.017,-12.722,-0.275,0.581,0.322,0.12,0.131716754,1,0.102999195
626,21284,-15.932,2.351,-1.988,0.079,-0.203,0.005,0.111,0.131716754,1,0.102999195
627,21318,39.618,22.353,37.125,0.014,0.006,-0.14,0.092,0.131716754,1,0.102999195
628,21352,6.867,11.735,-10.801,0.101,0.043,-0.146,0.175,0.132400431,1,0.102315518
629,21386,-0.337,-7.457,-6.632,0.124,-0.418,0.009,0.098,0.132400431,1,0.102315518
630,21420,25.539,12.337,26.441,0.236,0.032,-0.158,0.105,0.132400431,1,0.102315518
631,21454,-5.631,3.749,5.339,0.415,-0.588,-0.173,0.152,0.132400431,1,0.102315518
632,21488,-12.364,16.362,1.913,-0.098,0.303,-0.179,0.12,0.133084107,1,0.101631842
633,21522,32.083,17.601,30.857,0.027,-0.37,-0.134,0.107,0.133084107,1,0.101631842
634,21556,17.207,0.184,-7.898,0.026,-0.4,0.025,0.1,0.133084107,1,0.101631842
635,21590,37.049,11.399,37.653,0.058,-0.167,0.002,0.107,0.133767783,1,0.100948166
636,21624,-3.66,4.198,8.533,0.091,-0.134,0.069,0.087,0.133767783,1,0.100948166
637,21658,28.385,8.582,-13.105,0.101,0.104,-0.283,0.096,0.133767783,1,0.100948166
638,21692,11.394,11.878,-10.604,0.085,0.401,-0.232,0.102,0.13445146,1,0.100264489
639,21726,1.255,-2.612,-8.843,0.044,-0.439,0.081,0.096,0.13445146,1,0.100264489
640,21760,12.38,7.7,21.076,-0.366,0.458,0.033,0.116,0.13445146,1,0.100264489
641,21794,21.932,-5.452,-7.1,0.393,-0.605,-0.212,0.209,0.135135136,1,0.099580813
642,21828,-2.882,19.6,12.138,-0.04,0.188,-0.123,0.099,0.135135136,1,0.099580813
643,21862,31.582,22.585,33.778,-0.176,-0.386,-0.469,0.09,0.135135136,1,0.099580813
644,21896,11.448,0.45,-7.282,0.118,0.129,0.186,0.18,0.135135136,1,0.099580813
645,21930,-3.713,7.014,10.595,-0.18,-0.221,-0.031,0.097,0.135818813,1,0.098897136
646,21964,24.953,3.487,-13.658,0.187,0.13,-0.057,0.093,0.135818813,1,0.098897136
647,21998,-14.014,6.257,0.647,0.152,-0.175,0.104,0.095,0.135818813,1,0.098897136
648,22032,46.585,3.518,42.291,0.177,-0.172,0.073,0.115,0.136502489,1,0.09821346
649,22066,0.478,6.208,-3.918,0.044,0.03,0.125,0.091,0.136502489,1,0.09821346
650,22100,4.617,9.087,-3.552,-0.026,-0.197,-0.194,0.089,0.136502489,1,0.09821346
651,22134,-19.626,9.954,-3.571,-0.007,-0.235,0.068,0.119,0.137186165,1,0.097529784
652,22168,50.159,12.628,39.226,0.018,0.346,-0.09,0.086,0.137186165,1,0.097529784
653,22202,-7.867,-5.373,-3.527,0.013,0.133,0.329,0.102,0.137186165,1,0.097529784
654,22236,42.518,-3.727,36.602,0.263,-0.458,0.601,0.165,0.137869842,1,0.096846107
655,22270,5.751,6.844,-7.987,-0.08,0.198,-0.132,0.095,0.137869842,1,0.096846107
656,22304,2.465,2.846,-10.158,-0.032,-0.262,-0.161,0.108,0.137869842,1,0.096846107
657,22338,9.834,-0.661,13.429,0.785,-0.01,-0.02,0.238,0.137869842,1,0.096846107
658,22372,39.229,16.891,32.597,0.065,0.204,-0.277,0.116,0.138553518,1,0.096162431
659,22406,-0.348,0.608,9.414,0.32,-0.258,0.113,0.106,0.138553518,1,0.096162431
660,22440,28.006,12.129,-8.324,0.045,0.14,-0.47,0.129,0.138553518,1,0.096162431
661,22474,41.104,20.463,36.347,-0.411,0.541,0.093,0.127,0.139237194,1,0.095478755
662,22508,4.697,4.788,14.283,-0.009,-0.336,0.093,0.098,0.139237194,1,0.095478755
663,22542,31.218,9.553,-11.671,-0.01,-0.284,-0.856,0.092,0.139237194,1,0.095478755
664,22576,21.824,-4.442,-8.604,0.275,-0.614,0.108,0.118,0.139920871,1,0.094795078
665,22610,-10.04,12.961,5.277,0.027,0.375,0.156,0.105,0.139920871,1,0.094795078
666,22644,53.037,16.323,37.336,-0.467,0.09,0.03,0.107,0.139920871,1,0.094795078
667,22678,-21.951,4.51,-4.039,0.592,-0.905,0.443,0.148,0.140604547,1,0.094111402
668,22712,47.7,10.865,38.929,0.203,0.044,0.218,0.116,0.140604547,1,0.094111402
669,22746,-9.814,0.678,7.456,-0.091,-0.303,-0.109,0.104,0.140604547,1,0.094111402
670,22780,2.355,4.05,0.585,0.046,0.026,0.032,-0.005,0.141288224,1,0.093427725
671,22814,44.254,12.098,38.85,-0.271,0.57,0.11,0.096,0.141288224,1,0.093427725
672,22848,-4.045,5.009,12.415,-0.034,-0.229,-0.034,0.096,0.141288224,1,0.093427725
673,22882,36.692,9.667,-10.786,-0.039,-0.013,0.043,0.156,0.141288224,1,0.093427725
674,22916,31.869,8.508,-13.774,-0.114,0.692,-0.177,0.113,0.1419719,1,0.092744049
675,22950,-18.281,-0.027,-4.531,0.061,-0.291,0.099,0.101,0.1419719,1,0.092744049
676,22984,34.319,11.712,30.748,-0.354,0.376,-0.911,0.097,0.1419719,1,0.092744049
677,23018,-16.81,15.531,2.859,0.086,-0.386,0.199,0.1,0.142655576,1,0.092060373
678,23052,53.648,15.365,38.481,-0.017,-0.16,-0.006,0.105,0.142655576,1,0.092060373
679,23086,-3.568,-1.841,-3.62,0.111,-0.147,0.113,0.096,0.142655576,1,0.092060373
680,23120,61.497,6.338,43.707,-0.088,0.296,0.445,0.117,0.143339253,1,0.091376696
681,23154,-2.69,4.706,0.315,0.097,-0.03,0.041,0.087,0.143339253,1,0.091376696
682,23188,28.181,6.964,-17.496,0.192,-0.05,-0.544,0.099,0.143339253,1,0.091376696
683,23222,36.621,7.288,-17.973,0.018,0.493,-0.19,0.21,0.144022929,1,0.09069302
684,23256,-25.327,-5.411,-6.93,0.006,-0.227,0.222,0.13,0.144022929,1,0.09069302
685,23290,33.232,15.053,31.616,0.021,0.192,-0.114,0.09,0.144022929,1,0.09069302
686,23324,4.974,10.981,12.007,0.197,-0.393,0.827,0.137,0.144022929,1,0.09069302
687,23358,3.761,10.167,-10.839,-0.036,0.126,-0.257,0.122,0.144706605,1,0.090009344
688,23392,20.052,2.826,-10.694,-0.135,0.187,-0.078,0.102,0.144706605,1,0.090009344
689,23426,-8.655,-0.659,8.793,-0.386,0.114,0.555,0.105,0.144706605,1,0.090009344
690,23460,15.519,-2.914,-10.824,-0.161,0.055,0.381,0.113,0.145390282,1,0.089325667
691,23494,-19.178,1.029,0.99,-0.083,0.03,0.213,0.094,0.145390282,1,0.089325667
692,23528,63.637,25.781,40.194,-0.001,-0.118,-0.679,0.09,0.145390282,1,0.089325667
693,23562,1.38,11.336,-7.045,0.036,-0.181,-0.167,0.107,0.146073958,1,0.088641991
694,23596,6.655,-3.355,-11.385,0.104,-0.101,0.055,0.088,0.146073958,1,0.088641991
695,23630,15.516,9.659,23.179,-0.137,0.321,0.127,0.107,0.146073958,1,0.088641991
696,23664,27.048,-7.736,-9.176,-0.203,0.307,0.443,0.208,0.146757634,1,0.087958315
697,23698,-16.627,16.517,0.543,0.052,-0.216,-0.196,0.088,0.146757634,1,0.087958315
698,23732,63.293,24.221,50.355,-0.19,0.046,-0.425,0.08,0.146757634,1,0.087958315
699,23766,-13.378,-2.416,1.898,0.513,-0.444,0.515,0.17,0.146757634,1,0.087958315
700,23800,30.323,12.036,-15.274,-0.113,0.443,-0.075,0.094,0.147441311,1,0.087274638
701,23834,-4.915,3.646,-7.844,-0.07,-0.178,-0.043,0.127,0.147441311,1,0.087274638
702,23868,5.83,-0.898,14.982,0.374,0.148,0.206,0.106,0.147441311,1,0.087274638
703,23902,-2.513,4.885,10.771,-0.162,-0.219,-0.23,0.099,0.148124987,1,0.086590962
704,23936,24.585,7.859,-14.359,-0.401,0.268,-0.282,0.101,0.148124987,1,0.086590962
705,23970,-16.482,5.999,0.887,0.113,0.247,0.053,0.111,0.148124987,1,0.086590962
706,24004,52.42,3.783,42.278,0.13,-0.123,-0.251,0.095,0.148808664,1,0.085907285
707,24038,-4.516,6.296,-2.74,0.112,-0.044,-0.065,0.097,0.148808664,1,0.085907285
708,24072,28.705,10.264,-10.766,-0.433,0.57,-0.268,0.1,0.148808664,1,0.085907285
709,24106,3.755,12.67,-12.669,0.175,-0.046,-0.227,0.129,0.14949234,1,0.085223609
710,24140,24.147,1.478,-10.096,0.175,-0.162,-0.176,0.099,0.14949234,1,0.085223609
711,24174,-20.708,0.176,-1.598,-0.004,-0.185,0.289,0.094,0.14949234,1,0.085223609
712,24208,59.788,22.429,43.289,0.387,-0.445,-0.403,0.236,0.14949234,1,0.085223609
713,24242,43.538,11.641,38.542,0.333,-0.269,0.347,0.115,0.150176016,1,0.084539933
714,24276,7.757,0.138,-5.34,-0.231,0.107,-0.121,0.106,0.150176016,1,0.084539933
715,24310,17.562,20.56,-5.714,-0.251,0.6,-0.591,0.105,0.150176016,1,0.084539933
716,24344,62.493,9.581,47.887,0.236,-0.319,-0.201,0.089,0.150859693,1,0.083856256
717,24378,-6.316,1.548,4.927,0.029,-0.078,0.267,0.095,0.150859693,1,0.083856256
718,24412,38.567,14.237,-9.43,-0.189,0.081,-0.597,0.104,0.150859693,1,0.083856256
719,24446,21.881,9.131,-14.804,-0.113,0.354,-0.352,0.119,0.151543369,1,0.08317258
720,24480,-1.05,2.308,-6.338,0.061,-0.271,0.052,0.111,0.151543369,1,0.08317258
721,24514,5.836,5.673,22.258,0.553,0.014,-0.075,0.09,0.151543369,1,0.08317258
722,24548,-16.129,32.723,11.829,0.348,-0.473,0.121,0.117,0.152227045,1,0.082488904
723,24582,56.69,16.914,44.091,-0.166,0.186,0.031,0.096,0.152227045,1,0.082488904
724,24616,1.605,-5.082,-4.722,0.034,0.058,0.279,0.105,0.152227045,1,0.082488904
725,24650,0.022,-2.265,-0.054,0.032,0.027,0.036,-0.005,0.153525594,1,0.081190355
726,24684,35.162,0.003,-11.091,0.002,0.43,0,0.109,0.153525594,1,0.081190355
727,24718,0.971,8.295,13.821,-0.02,0.296,0.53,0.078,0.153525594,1,0.081190355
728,24752,3.822,6.954,10.163,0.148,-0.492,0.796,0.12,0.153525594,1,0.081190355
729,24786,-30.96,-2.467,-9.274,0.252,-0.771,0.054,0.122,0.154824142,1,0.079891807
730,24820,43.517,21.609,39.509,0.009,-0.454,-0.279,0.144,0.154824142,1,0.079891807
731,24854,41.928,12.259,-10.264,-0.001,-0.046,-0.11,0.11,0.154824142,1,0.079891807
732,24888,53.6,6.105,44.869,0.563,-1.119,0.41,0.12,0.15612269,1,0.078593259
733,24922,38.872,8.415,-21.175,0.212,0.158,-0.057,0.089,0.15612269,1,0.078593259
734,24956,-21.063,-3.282,12.682,0.348,0.433,0.831,0.102,0.15612269,1,0.078593259
735,24990,-7.156,-2.133,11.332,0.455,-0.798,0.426,0.118,0.157421238,1,0.077294711
736,25024,19.936,0.929,-11.778,0.165,-0.16,-0.016,0.101,0.157421238,1,0.077294711
737,25058,38.082,17.501,39.208,-0.284,0.254,0.146,0.09,0.157421238,1,0.077294711
738,25092,18.511,-5.763,-6.37,-0.271,-0.535,-0.003,0.284,0.158719786,1,0.075996163
739,25126,38.637,16.681,32.325,0.059,0.617,0.032,0.108,0.158719786,1,0.075996163
740,25160,-11.779,-3.685,2.626,0.106,-0.057,0.292,0.103,0.158719786,1,0.075996163
741,25194,-3.927,12.247,-2.258,-0.419,-0.093,-0.621,0.13,0.158719786,1,0.075996163
742,25228,-36.05,4.59,-9.721,0.481,-0.939,0.175,0.116,0.160018335,1,0.074697614
743,25262,63.591,25.614,51.648,-0.249,0.131,0.049,0.107,0.160018335,1,0.074697614
744,25296,41.88,5.333,-15.707,-0.103,0.251,0.091,0.101,0.160018335,1,0.074697614
745,25330,0.381,13.17,15.762,-0.295,-0.757,-0.553,0.093,0.161316883,1,0.073399066
746,25364,35.112,2.664,-17.63,-0.024,0.184,-0.359,0.09,0.161316883,1,0.073399066
747,25398,-10.049,-3.311,14.448,-0.287,0.138,0.303,0.133,0.161316883,1,0.073399066
748,25432,-25.44,21.41,6.842,-0.317,0.784,-0.32,0.129,0.162615431,1,0.072100518
749,25466,32.444,13.339,36.749,0.408,-0.687,0.264,0.099,0.162615431,1,0.072100518
750,25500,42.331,2.445,-24.793,-0.023,-0.089,-0.723,0.092,0.162615431,1,0.072100518
751,25534,71.79,-0.481,48.469,0.397,-0.025,0.481,0.225,0.163913979,1,0.07080197
752,25568,12.88,3.834,-11.653,-0.163,0.305,-0.243,0.094,0.163913979,1,0.07080197
753,25602,-18.824,3.006,-5.033,-0.004,-0.063,0.083,0.098,0.163913979,1,0.07080197
754,25636,70.621,22.508,51.914,-1.082,0.081,-1.607,0.139,0.163913979,1,0.07080197
755,25670,25.007,6.974,-15.952,0.166,0.229,-0.405,0.111,0.165212527,1,0.069503422
756,25704,-28.102,-0.762,-5.067,0.147,-0.209,0.384,0.149,0.165212527,1,0.069503422
757,25738,78.186,30.091,49.437,0.323,-0.549,-0.378,0.106,0.165212527,1,0.069503422
758,25772,8.665,7.395,20.807,-0.017,0.137,0.512,0.116,0.166511075,1,0.068204874
759,25806,36.73,6.606,-15.094,-0.001,0.208,-0.243,0.102,0.166511075,1,0.068204874
760,25840,-16.988,-2.992,11.846,-0.548,0.276,0.407,0.107,0.166511075,1,0.068204874
761,25874,7.928,8.609,-9.696,-0.056,0.126,-0.055,0.116,0.167809624,1,0.066906325
762,25908,-21.969,-4.804,-7.765,0.037,-0.439,0.093,0.105,0.167809624,1,0.066906325
763,25942,60.308,23.798,45.776,0.437,-0.057,-0.198,0.082,0.167809624,1,0.066906325
764,25976,47.919,1.361,-18.168,0.169,0.005,-0.581,0.23,0.169108172,1,0.065607777
765,26010,-19.85,13.517,3.695,-0.214,0.819,0.086,0.093,0.169108172,1,0.065607777
766,26044,26.659,17.602,35.11,0.345,-0.607,0.378,0.105,0.169108172,1,0.065607777
767,26078,49.019,14.541,-11.233,-0.358,0.66,0.314,0.205,0.169108172,1,0.065607777
768,26112,34.054,-0.229,-8.807,0.138,-0.281,-0.346,0.116,0.17040672,1,0.064309229
769,26146,9.002,7.398,20.917,0.478,0.126,0.239,0.115,0.17040672,1,0.064309229
770,26180,-16.787,-1.444,6.56,1.186,-0.481,0.479,0.096,0.17040672,1,0.064309229
771,26214,24.51,8.56,34.237,-0.215,-0.02,-0.217,0.102,0.171705268,1,0.063010681
772,26248,40.199,5.988,-18.159,-0.227,0.341,-0.372,0.114,0.171705268,1,0.063010681
773,26282,-15.122,-2.455,10.681,0.052,0.033,0.649,0.093,0.171705268,1,0.063010681
774,26316,68.446,9.491,49.838,0.097,-0.312,0.292,0.116,0.173003817,1,0.061712132
775,26350,37.934,8.702,-21.005,-0.014,0.334,-0.404,0.099,0.173003817,1,0.061712132
776,26384,-21.268,4.192,12.935,0.62,-0.138,0.476,0.121,0.173003817,1,0.061712132
777,26418,-26.967,21.726,7.586,-0.258,0.998,0.258,0.122,0.174302365,1,0.060413584
778,26452,3.121,11.122,26.861,-0.68,-0.417,-0.406,0.099,0.174302365,1,0.060413584
779,26486,32.288,12.59,-16.325,-0.169,0.316,-0.116,0.114,0.174302365,1,0.060413584
780,26520,1.373,3.783,0.963,-0.088,-0.09,-0.103,-0.005,0.175600913,1,0.059115036
781,26554,-9.521,9.192,-7.881,0.047,0.139,0.009,0.098,0.175600913,1,0.059115036
782,26588,-21.123,1.553,-6.282,0.146,-0.234,0.194,0.108,0.175600913,1,0.059115036
783,26622,81.278,31.775,53.706,-0.262,0.316,-0.513,0.132,0.175600913,1,0.059115036
784,26656,4.71,27.697,20.63,0.213,0.184,-0.419,0.108,0.176899461,1,0.057816488
785,26690,-12.19,0.06,12.156,0.042,-0.065,0.152,0.112,0.176899461,1,0.057816488
786,26724,4.755,12.388,-3.071,0.421,-0.366,-0.324,0.111,0.176899461,1,0.057816488
787,26758,18.973,8.031,-16.932,-0.177,0.712,-0.037,0.111,0.178198009,1,0.05651794
788,26792,-31.67,-1.694,-3.194,-0.247,-0.456,0.032,0.107,0.178198009,1,0.05651794
789,26826,64.8,30.063,44.317,0.044,-0.136,-0.161,0.113,0.178198009,1,0.05651794
790,26860,80.343,10.707,55.158,0.588,0.16,1.373,0.131,0.179496557,1,0.055219392
791,26894,11.825,6.401,-11.428,-0.122,0.308,-0.141,0.09,0.179496557,1,0.055219392
792,26928,-38.85,-1.109,-5.821,-0.232,-0.025,0.093,0.104,0.179496557,1,0.055219392
793,26962,0.684,1.289,0.286,-0.037,-0.059,-0.052,-0.004,0.180795106,1,0.053920843
794,26996,-1.144,27.114,13.627,0.253,-0.084,0.421,0.096,0.180795106,1,0.053920843
795,27030,-4.391,0.359,12.749,0.375,-0.249,0.035,0.1,0.180795106,1,0.053920843
796,27064,3.268,15.411,-2.317,-0.362,0.8,-0.171,0.146,0.180795106,1,0.053920843
797,27098,7.979,27.771,20.327,0.087,1.033,0.034,0.094,0.182093654,1,0.052622295
798,27132,-11.124,0.474,12.85,-0.228,-0.018,-0.153,0.113,0.182093654,1,0.052622295
799,27166,13.327,18.164,-3.857,0.386,-0.375,-0.318,0.134,0.182093654,1,0.052622295
800,27200,-14.163,-15.051,-5.126,0.513,-1.1,-0.327,0.115,0.183392202,1,0.051323747
801,27234,59.347,23.109,46.279,-0.277,0.596,-0.155,0.089,0.183392202,1,0.051323747
802,27268,9.21,-2.423,-14.842,-0.059,0.131,0.092,0.096,0.183392202,1,0.051323747
803,27302,71.089,24.785,49.348,0.813,-0.308,-0.34,0.187,0.18469075,1,0.050025199
804,27336,-3.827,2.881,-3.353,0.005,0.152,0.197,0.095,0.18469075,1,0.050025199
805,27370,-24.321,5.088,-4.667,-0.017,-0.207,-0.032,0.117,0.18469075,1,0.050025199
806,27404,32.915,12.767,13.206,-0.556,-0.358,-1.361,0.179,0.18469075,1,0.050025199
807,27438,45.731,15.027,41.322,-0.394,-0.32,-0.151,0.087,0.185989298,1,0.048726651
808,27472,47.409,7.709,-21.719,-0.145,0.133,-0.593,0.103,0.185989298,1,0.048726651
809,27506,-21.585,-8.782,5.643,0.447,-0.2,0.033,0.158,0.185989298,1,0.048726651
810,27540,-1.564,7.754,21.214,-0.053,-0.783,-0.356,0.116,0.187287847,1,0.047428102
811,27574,36.422,10.564,-11.851,-0.335,-0.042,-0.707,0.099,0.187287847,1,0.047428102
812,27608,23.023,0.475,25.257,-0.225,0.38,-0.402,0.131,0.187287847,1,0.047428102
813,27642,75.036,10.725,53.071,0.164,-0.944,0.196,0.096,0.188586395,1,0.046129554
814,27676,38.779,8.26,-19.769,0.363,0.343,0.036,0.102,0.188586395,1,0.046129554
815,27710,-30.573,-2.405,5.306,-0.617,0.279,-0.152,0.12,0.188586395,1,0.046129554
816,27744,0.245,16.418,-12.864,-0.231,0.299,-0.24,0.132,0.189884943,1,0.044831006
817,27778,-36.669,-4.824,-9.265,0.104,-0.458,0.324,0.121,0.189884943,1,0.044831006
818,27812,88.838,36.98,58.791,-0.241,-0.003,-0.707,0.11,0.189884943,1,0.044831006
819,27846,69.196,16.698,56.018,0.284,0.884,-1.014,0.302,0.191183491,1,0.043532458
820,27880,14.801,10.382,-12.205,-0.062,0.307,-0.03,0.083,0.191183491,1,0.043532458
821,27914,-41.612,-7.306,-3.164,0.135,-0.411,0.38,0.148,0.191183491,1,0.043532458
822,27948,67.532,41.833,48.526,0.156,0.029,0.025,0.139,0.191183491,1,0.043532458
823,27982,48.094,6.705,-8.678,-0.195,0.724,-0.391,0.1,0.192482039,1,0.04223391
824,28016,-1.851,12.764,15.322,0.231,0.185,-0.028,0.088,0.192482039,1,0.04223391
825,28050,-20.195,-4.378,3,-0.266,0.427,0.617,0.105,0.192482039,1,0.04223391
826,28084,6.17,12.109,-2.808,0.205,-0.331,-0.401,0.111,0.193780588,1,0.040935361
827,28118,-36.38,-4.18,-4.93,-0.099,-0.544,0.235,0.107,0.193780588,1,0.040935361
828,28152,76.113,31.337,49.383,-0.649,0.187,-0.791,0.11,0.193780588,1,0.040935361
829,28186,52.261,11.198,39.823,0.414,0.056,-0.673,0.108,0.194926222,1,0.039789727
830,28220,11.009,5.38,-12.925,-0.108,0.327,-0.147,0.107,0.194926222,1,0.039789727
831,28254,-35.353,-5.972,-3.769,-0.282,0.145,0.66,0.112,0.194926222,1,0.039789727
832,28288,42.286,6.125,42.913,-0.102,-0.763,0.149,0.193,0.196071857,1,0.038644092
833,28322,50.495,7.651,-11.487,-0.328,0.457,-0.172,0.081,0.196071857,1,0.038644092
834,28356,-5.794,0.218,18.36,-0.038,0.17,0.201,0.103,0.196071857,1,0.038644092
835,28390,-13.335,10.055,12.083,-1.335,1.371,-0.277,0.13,0.196071857,1,0.038644092
836,28424,-14.176,5.84,0.595,0.089,-0.4,0.268,0.1,0.197217492,1,0.037498457
837,28458,-22.613,1.886,-5.875,0.026,-0.213,0.007,0.102,0.197217492,1,0.037498457
838,28492,91.46,25.524,54.115,0.091,-0.17,-0.617,0.09,0.197217492,1,0.037498457
839,28526,20.042,9.031,32.48,-0.041,-1.191,-0.337,0.091,0.198363126,1,0.036352823
840,28560,45.764,8.111,-17.046,0.079,0.192,-0.459,0.096,0.198363126,1,0.036352823
841,28594,6.084,-4.84,24.141,0.313,0.053,0.518,0.108,0.198363126,1,0.036352823
842,28628,84.095,15.412,55.677,-0.562,0.642,-0.302,0.104,0.199508761,1,0.035207188
843,28662,31.792,2.445,-18.295,-0.172,0.27,-0.551,0.12,0.199508761,1,0.035207188
844,28696,-34.238,-3.025,7,0.035,-0.048,0.965,0.107,0.199508761,1,0.035207188
845,28730,25.072,-9.472,-7.532,-0.139,0.244,0.07,0.17,0.200654396,1,0.034061553
846,28764,38.684,20.006,33.238,0.016,0.4,-0.04,0.07,0.200654396,1,0.034061553
