,time,axial_force,vibration1,vibration2,vibration_x,vibration_y,force_z,tool_wear,ACTION_CODE,RUL
574,28700,-165.08,1.3725,1.8743,1.3725,1.8743,-165.08,0.28886304,1,0.023885017
575,28750,523.95,-0.7569,-0.2988,-0.7569,-0.2988,523.95,0.28894485,1,0.023803207
576,28800,-21.532,-4.251,-3.7916,-4.251,-3.7916,-21.532,0.289023787,1,0.02372427
577,28850,-136.37,-7.3988,-7.0499,-7.3988,-7.0499,-136.37,0.289099737,1,0.02364832
578,28900,-50.242,-3.5436,-3.1465,-3.5436,-3.1465,-50.242,0.289172599,1,0.023575458
579,28950,179.43,10.118,10.809,10.118,10.809,179.43,0.289242284,1,0.023505773
580,29000,193.79,5.3909,5.9962,5.3909,5.9962,193.79,0.289308715,1,0.023439342
581,29050,251.21,-5.5001,-5.0773,-5.5001,-5.0773,251.21,0.28937183,1,0.023376227
582,29100,-78.951,9.2204,9.8328,9.2204,9.8328,-78.951,0.289431582,1,0.023316475
583,29150,-7.1774,3.6361,4.1945,3.6361,4.1945,-7.1774,0.28948794,1,0.023260117
584,29200,-50.242,4.217,4.7349,4.217,4.7349,-50.242,0.289540888,1,0.023207169
585,29250,236.85,-1.5434,-1.1212,-1.5434,-1.1212,236.85,0.289590428,1,0.023157629
586,29300,208.14,7.483,8.1917,7.483,8.1917,208.14,0.289636578,1,0.023111479
587,29350,-64.597,5.0754,5.6196,5.0754,5.6196,-64.597,0.289679373,1,0.023068684
588,29400,208.14,8.9615,9.6002,8.9615,9.6002,208.14,0.289718864,1,0.023029193
589,29450,-136.37,0.1606,0.6997,0.1606,0.6997,-136.37,0.289755117,1,0.02299294
590,29500,-78.951,0.4633,0.967,0.4633,0.967,-78.951,0.289788213,1,0.022959844
591,29550,-122.02,3.1047,3.6175,3.1047,3.6175,-122.02,0.289818249,1,0.022929808
592,29600,-35.887,5.3382,6.0771,5.3382,6.0771,-35.887,0.289845334,1,0.022902723
593,29650,-50.242,1.9199,2.387,1.9199,2.387,-50.242,0.28986959,1,0.022878467
594,29700,193.79,-3.0296,-2.6029,-3.0296,-2.6029,193.79,0.289891149,1,0.022856908
595,29750,-78.951,6.3502,6.9233,6.3502,6.9233,-78.951,0.289910155,1,0.022837902
596,29800,-122.02,-1.5119,-1.0319,-1.5119,-1.0319,-122.02,0.289926818,1,0.022821239
597,29850,294.27,1.5485,2.0863,1.5485,2.0863,294.27,0.289941171,1,0.022806886
598,29900,322.98,2.5226,3.0315,2.5226,3.0315,322.98,0.289953445,1,0.022794612
599,29950,107.66,-5.105,-4.5595,-5.105,-4.5595,107.66,0.289963809,1,0.022784248
600,30000,64.597,4.483,5.1968,4.483,5.1968,64.597,0.289972436,1,0.022775621
601,30050,-179.43,-0.2808,0.1683,-0.2808,0.1683,-179.43,0.289979499,1,0.022768558
602,30100,21.532,-4.6629,-4.1032,-4.6629,-4.1032,21.532,0.289985171,1,0.022762886
603,30150,208.14,10.239,10.976,10.239,10.976,208.14,0.289989624,1,0.022758433
604,30200,-150.73,4.8614,5.6106,4.8614,5.6106,-150.73,0.289993026,1,0.022755031
605,30250,-208.14,2.2617,2.7893,2.2617,2.7893,-208.14,0.289995502,1,0.022752555
606,30300,150.73,5.7989,6.3406,5.7989,6.3406,150.73,0.289997296,1,0.022750761
607,30350,64.597,0.9824,1.4123,0.9824,1.4123,64.597,0.289998502,1,0.022749555
608,30400,150.73,6.2037,6.8694,6.2037,6.8694,150.73,0.289999259,1,0.022748798
609,30450,165.08,-1.9218,-1.4226,-1.9218,-1.4226,165.08,0.289999688,1,0.022748369
610,30500,-122.02,5.0349,5.7,5.0349,5.7,-122.02,0.289999898,1,0.022748159
611,30550,93.306,1.9026,2.3793,1.9026,2.3793,93.306,0.289999979,1,0.022748078
612,30600,107.66,-5.9371,-5.5625,-5.9371,-5.5625,107.66,0.289999999,1,0.022748058
613,30650,337.34,0.487,0.9343,0.487,0.9343,337.34,0.29,1,0.022748057
614,30700,64.597,-5.9685,-5.5907,-5.9685,-5.5907,64.597,0.29,1,0.022748057
615,30750,452.18,-4.1681,-3.6638,-4.1681,-3.6638,452.18,0.29,1,0.022748057
616,30800,136.37,0.9298,1.3622,0.9298,1.3622,136.37,0.29,1,0.022748057
617,30850,208.14,4.1849,4.6494,4.1849,4.6494,208.14,0.29,1,0.022748057
618,30900,-122.02,3.4279,3.8931,3.4279,3.8931,-122.02,0.29,1,0.022748057
619,30950,-7.1774,3.737,4.2748,3.737,4.2748,-7.1774,0.29,1,0.022748057
620,31000,165.08,-4.4245,-3.9381,-4.4245,-3.9381,165.08,0.29,1,0.022748057
621,31050,322.98,5.3735,5.9493,5.3735,5.9493,322.98,0.29,1,0.022748057
622,31100,93.306,4.9598,5.5412,4.9598,5.5412,93.306,0.29,1,0.022748057
623,31150,-122.02,5.5194,6.2082,5.5194,6.2082,-122.02,0.29,1,0.022748057
624,31200,35.887,-3.8077,-3.3862,-3.8077,-3.3862,35.887,0.29,1,0.022748057
625,31250,-78.951,5.3144,6.0084,5.3144,6.0084,-78.951,0.29,1,0.022748057
626,31300,-7.1774,-0.4453,0.0572,-0.4453,0.0572,-7.1774,0.29,1,0.022748057
627,31350,279.92,-4.021,-3.4703,-4.021,-3.4703,279.92,0.29,1,0.022748057
628,31400,337.34,-0.8141,-0.3328,-0.8141,-0.3328,337.34,0.29,1,0.022748057
629,31450,380.4,1.0975,1.5421,1.0975,1.5421,380.4,0.29,1,0.022748057
630,31500,107.66,10.967,11.62,10.967,11.62,107.66,0.29,1,0.022748057
631,31550,523.95,-4.4566,-3.9233,-4.4566,-3.9233,523.95,0.29,1,0.022748057
632,31600,7.1774,1.8152,2.3035,1.8152,2.3035,7.1774,0.29,1,0.022748057
633,31650,50.242,2.966,3.6329,2.966,3.6329,50.242,0.29,1,0.022748057
634,31700,466.53,3.6368,4.3114,3.6368,4.3114,466.53,0.29,1,0.022748057
635,31750,538.3,-3.64,-3.1934,-3.64,-3.1934,538.3,0.29,1,0.022748057
636,31800,251.21,-2.3922,-1.8377,-2.3922,-1.8377,251.21,0.29,1,0.022748057
637,31850,251.21,4.1752,4.6815,4.1752,4.6815,251.21,0.29,1,0.022748057
638,31900,-7.1774,4.4926,5.0581,4.4926,5.0581,-7.1774,0.29,1,0.022748057
639,31950,157.9,-4.7214,-4.3095,-4.7214,-4.3095,157.9,0.29,1,0.022748057
640,32000,215.32,-4.4329,-3.9818,-4.4329,-3.9818,215.32,0.29,1,0.022748057
641,32050,315.81,6.3245,7.0429,6.3245,7.0429,315.81,0.29,1,0.022748057
642,32100,0,6.8385,7.5877,6.8385,7.5877,0,0.29,1,0.022748057
643,32150,-57.419,3.1427,3.6766,3.1427,3.6766,-57.419,0.29,1,0.022748057
644,32200,-172.26,4.3731,4.9642,4.3731,4.9642,-172.26,0.29,1,0.022748057
645,32250,-229.68,3.2101,3.8244,3.2101,3.8244,-229.68,0.29,1,0.022748057
646,32300,57.419,-0.0251,0.5404,-0.0251,0.5404,57.419,0.29,1,0.022748057
647,32350,200.97,-5.8073,-5.4346,-5.8073,-5.4346,200.97,0.29,1,0.022748057
648,32400,86.129,6.5963,7.377,6.5963,7.377,86.129,0.29,1,0.022748057
649,32450,28.71,4.5485,5.1268,4.5485,5.1268,28.71,0.29,1,0.022748057
650,32500,229.68,3,3.6008,3,3.6008,229.68,0.29,1,0.022748057
651,32550,-100.48,5.1152,5.8901,5.1152,5.8901,-100.48,0.29,1,0.022748057
652,32600,71.774,-7.643,-7.2478,-7.643,-7.2478,71.774,0.29,1,0.022748057
653,32650,-114.84,-0.6329,-0.0887,-0.6329,-0.0887,-114.84,0.29,1,0.022748057
654,32700,172.26,1.1084,1.607,1.1084,1.607,172.26,0.29,1,0.022748057
655,32750,186.61,3.694,4.2414,3.694,4.2414,186.61,0.29,1,0.022748057
656,32800,86.129,8.0118,8.8008,8.0118,8.8008,86.129,0.29,1,0.022748057
657,32850,-14.355,-1.4194,-0.9432,-1.4194,-0.9432,-14.355,0.29,1,0.022748057
658,32900,143.55,4.7496,5.3748,4.7496,5.3748,143.55,0.29,1,0.022748057
659,32950,215.32,4.5434,5.1422,4.5434,5.1422,215.32,0.29,1,0.022748057
660,33000,100.48,-4.0473,-3.5674,-4.0473,-3.5674,100.48,0.29,1,0.022748057
661,33050,157.9,7.4695,8.2418,7.4695,8.2418,157.9,0.29,1,0.022748057
662,33100,14.355,11.013,11.763,11.013,11.763,14.355,0.29,1,0.022748057
663,33150,43.064,-3.2455,-2.8349,-3.2455,-2.8349,43.064,0.29,1,0.022748057
664,33200,330.16,5.8375,6.5025,5.8375,6.5025,330.16,0.29,1,0.022748057
665,33250,-186.61,4.4746,5.0137,4.4746,5.0137,-186.61,0.29,1,0.022748057
666,33300,-71.774,6.3624,6.9741,6.3624,6.9741,-71.774,0.29,1,0.022748057
667,33350,157.9,-7.127,-6.6657,-7.127,-6.6657,157.9,0.29,1,0.022748057
668,33400,86.129,7.9668,8.6177,7.9668,8.6177,86.129,0.29,1,0.022748057
669,33450,129.19,3.2333,3.7845,3.2333,3.7845,129.19,0.29,1,0.022748057
670,33500,0,-5.9705,-5.5714,-5.9705,-5.5714,0,0.29,1,0.022748057
671,33550,86.129,3.0148,3.5854,3.0148,3.5854,86.129,0.29,1,0.022748057
672,33600,437.82,3.8758,4.5055,3.8758,4.5055,437.82,0.29,1,0.022748057
673,33650,50.242,2.0446,2.5406,2.0446,2.5406,50.242,0.29,1,0.022748057
674,33700,-21.532,4.0673,4.7194,4.0673,4.7194,-21.532,0.29,1,0.022748057
675,33750,-50.242,-5.0741,-4.5305,-5.0741,-4.5305,-50.242,0.29,1,0.022748057
676,33800,136.37,9.25,10.029,9.25,10.029,136.37,0.29,1,0.022748057
677,33850,-35.887,-5.3388,-4.9553,-5.3388,-4.9553,-35.887,0.29,1,0.022748057
678,33900,208.14,8.7758,9.5166,8.7758,9.5166,208.14,0.29,1,0.022748057
679,33950,-165.08,-3.9041,-3.3174,-3.9041,-3.3174,-165.08,0.29,1,0.022748057
680,34000,236.85,1.6025,2.1461,1.6025,2.1461,236.85,0.29,1,0.022748057
681,34050,165.08,4.1913,4.9373,4.1913,4.9373,165.08,0.29,1,0.022748057
682,34100,136.37,2.7147,3.2564,2.7147,3.2564,136.37,0.29,1,0.022748057
683,34150,50.242,-3.8565,-3.4055,-3.8565,-3.4055,50.242,0.29,1,0.022748057
684,34200,179.43,-7.7034,-7.3359,-7.7034,-7.3359,179.43,0.29,1,0.022748057
685,34250,107.66,10.764,11.543,10.764,11.543,107.66,0.29,1,0.022748057
686,34300,165.08,1.6642,2.1956,1.6642,2.1956,165.08,0.29,1,0.022748057
687,34350,7.1774,0.4061,0.9805,0.4061,0.9805,7.1774,0.29,1,0.022748057
688,34400,-78.951,7.6475,8.423,7.6475,8.423,-78.951,0.29,1,0.022748057
689,34450,122.02,-0.4331,0.0777,-0.4331,0.0777,122.02,0.29,1,0.022748057
690,34500,279.92,-4.9173,-4.4689,-4.9173,-4.4689,279.92,0.29,1,0.022748057
691,34550,-93.306,4.5248,5.1287,4.5248,5.1287,-93.306,0.29,1,0.022748057
692,34600,50.242,1.526,2.069,1.526,2.069,50.242,0.29,1,0.022748057
693,34650,64.597,0.2056,0.7209,0.2056,0.7209,64.597,0.29,1,0.022748057
694,34700,150.73,-4.9707,-4.4965,-4.9707,-4.4965,150.73,0.29,1,0.022748057
695,34750,165.08,3.9407,4.4785,3.9407,4.4785,165.08,0.29,1,0.022748057
696,34800,50.242,5.0189,5.779,5.0189,5.779,50.242,0.29,1,0.022748057
697,34850,380.4,-2.9576,-2.4995,-2.9576,-2.4995,380.4,0.29,1,0.022748057
698,34900,236.85,-2.6961,-2.2437,-2.6961,-2.2437,236.85,0.29,1,0.022748057
699,34950,251.21,0.7203,1.2536,0.7203,1.2536,251.21,0.29,1,0.022748057
700,35000,208.14,-3.9214,-3.3502,-3.9214,-3.3502,208.14,0.29,1,0.022748057
701,35050,93.306,4.6423,5.1654,4.6423,5.1654,93.306,0.29,1,0.022748057
702,35100,423.47,-0.8996,-0.3367,-0.8996,-0.3367,423.47,0.29,1,0.022748057
703,35150,452.18,-2.8599,-2.4012,-2.8599,-2.4012,452.18,0.29,1,0.022748057
704,35200,71.774,0.4568,0.976,0.4568,0.976,71.774,0.29,1,0.022748057
705,35250,430.64,-2.3029,-1.7882,-2.3029,-1.7882,430.64,0.29,1,0.022748057
706,35300,28.71,2.5605,3.1632,2.5605,3.1632,28.71,0.29,1,0.022748057
707,35350,-387.58,8.6107,9.3708,8.6107,9.3708,-387.58,0.29,1,0.022748057
708,35400,14.355,9.8199,10.577,9.8199,10.577,14.355,0.29,1,0.022748057
709,35450,-358.87,5.0105,5.6743,5.0105,5.6743,-358.87,0.29,1,0.022748057
710,35500,-258.39,9.5443,10.295,9.5443,10.295,-258.39,0.29,1,0.022748057
711,35550,100.48,3.6721,4.4669,3.6721,4.4669,100.48,0.29,1,0.022748057
712,35600,200.97,8.806,9.6002,8.806,9.6002,200.97,0.29,1,0.022748057
713,35650,-43.064,6.4016,7.109,6.4016,7.109,-43.064,0.29,1,0.022748057
714,35700,215.32,4.0101,4.6404,4.0101,4.6404,215.32,0.29,1,0.022748057
715,35750,-430.64,-1.384,-0.8822,-1.384,-0.8822,-430.64,0.29,1,0.022748057
716,35800,-344.52,-1.7798,-1.2427,-1.7798,-1.2427,-344.52,0.29,1,0.022748057
717,35850,86.129,-3.816,-3.3663,-3.816,-3.3663,86.129,0.29,1,0.022748057
718,35900,-129.19,2.4172,3.0096,2.4172,3.0096,-129.19,0.29,1,0.022748057
719,35950,100.48,-0.6188,-0.0167,-0.6188,-0.0167,100.48,0.29,1,0.022748057
720,36000,57.419,0.7055,1.3031,0.7055,1.3031,57.419,0.29,1,0.022748057
721,36050,129.19,3.3277,3.9902,3.3277,3.9902,129.19,0.29,1,0.022748057
722,36100,272.74,8.0928,8.7809,8.0928,8.7809,272.74,0.29,1,0.022748057
723,36150,-157.9,-7.5138,-7.12,-7.5138,-7.12,-157.9,0.29,1,0.022748057
724,36200,-129.19,1.6712,2.2611,1.6712,2.2611,-129.19,0.29,1,0.022748057
725,36250,172.26,5.4526,6.2943,5.4526,6.2943,172.26,0.29,1,0.022748057
726,36300,100.48,4.3333,4.9617,4.3333,4.9617,100.48,0.29,1,0.022748057
727,36350,200.97,1.0371,1.5504,1.0371,1.5504,200.97,0.29,1,0.022748057
728,36400,186.61,9.7916,10.527,9.7916,10.527,186.61,0.29,1,0.022748057
729,36450,229.68,3.9818,4.6578,3.9818,4.6578,229.68,0.29,1,0.022748057
730,36500,86.129,5.4436,6.0392,5.4436,6.0392,86.129,0.290000002,1,0.022748055
731,36550,229.68,6.3701,7.0705,6.3701,7.0705,229.68,0.290000028,1,0.022748029
732,36600,258.39,2.8117,3.5809,2.8117,3.5809,258.39,0.290000124,1,0.022747933
733,36650,14.355,2.6036,3.239,2.6036,3.239,14.355,0.290000363,1,0.022747694
734,36700,229.68,9.8707,10.666,9.8707,10.666,229.68,0.290000837,1,0.02274722
735,36750,430.64,-3.807,-3.2956,-3.807,-3.2956,430.64,0.290001656,1,0.022746401
736,36800,229.68,-4.9822,-4.3892,-4.9822,-4.3892,229.68,0.290002946,1,0.022745111
737,36850,-172.26,3.7749,4.4483,3.7749,4.4483,-172.26,0.290004846,1,0.022743211
738,36900,-373.22,2.0163,2.5798,2.0163,2.5798,-373.22,0.290007453,1,0.022740604
739,36950,-200.97,-7.1958,-6.7691,-7.1958,-6.7691,-200.97,0.290011012,1,0.022737045
740,37000,-502.42,-2.2739,-1.7349,-2.2739,-1.7349,-502.42,0.290015648,1,0.022732409
741,37050,-215.32,-0.3984,0.1754,-0.3984,0.1754,-215.32,0.29002153,1,0.022726527
742,37100,229.68,-3.4421,-2.7353,-3.4421,-2.7353,229.68,0.290028831,1,0.022719226
743,37150,-71.774,2.4539,3.0957,2.4539,3.0957,-71.774,0.290037723,1,0.022710334
744,37200,143.55,-6.4858,-6.0174,-6.4858,-6.0174,143.55,0.290048381,1,0.022699676
745,37250,-143.55,1.519,2.0606,1.519,2.0606,-143.55,0.290060976,1,0.022687081
746,37300,-71.774,0.4646,1.0518,0.4646,1.0518,-71.774,0.290075676,1,0.022672381
747,37350,-186.61,0.9407,1.4965,0.9407,1.4965,-186.61,0.2900927,1,0.022655357
748,37400,86.129,3.9092,4.5588,3.9092,4.5588,86.129,0.290112102,1,0.022635955
749,37450,129.19,-6.9034,-6.4582,-6.9034,-6.4582,129.19,0.290134082,1,0.022613975
750,37500,-186.61,1.5125,2.1499,1.5125,2.1499,-186.61,0.290158781,1,0.022589276
751,37550,-129.19,-6.3335,-5.8914,-6.3335,-5.8914,-129.19,0.290186329,1,0.022561728
752,37600,272.74,3.5738,4.1829,3.5738,4.1829,272.74,0.290216848,1,0.022531209
753,37650,272.74,-1.5055,-0.8661,-1.5055,-0.8661,272.74,0.290250444,1,0.022497613
754,37700,-28.71,-4.2452,-3.586,-4.2452,-3.586,-28.71,0.290287211,1,0.022460846
755,37750,143.55,5.1789,5.8972,5.1789,5.8972,143.55,0.290327228,1,0.022420829
756,37800,-14.355,3.836,4.4046,3.836,4.4046,-14.355,0.29037056,1,0.022377497
757,37850,-157.9,7.393,8.1699,7.393,8.1699,-157.9,0.290417254,1,0.022330803
758,37900,287.1,4.4457,5.2091,4.4457,5.2091,287.1,0.290467344,1,0.022280713
759,37950,-114.84,4.341,4.9373,4.341,4.9373,-114.84,0.290520843,1,0.022227214
760,38000,100.48,3.6156,4.2549,3.6156,4.2549,100.48,0.290577752,1,0.022170305
761,38050,157.9,6.9375,7.6038,6.9375,7.6038,157.9,0.290638052,1,0.022110005
762,38100,401.93,-3.2288,-2.7173,-3.2288,-2.7173,401.93,0.29070171,1,0.022046347
763,38150,-43.064,0.5179,1.1289,0.5179,1.1289,-43.064,0.290768638,1,0.021979419
764,38200,488.06,-0.7659,-0.2519,-0.7659,-0.2519,488.06,0.290838847,1,0.02190921
765,38250,71.774,5.3607,6.2262,5.3607,6.2262,71.774,0.29091222,1,0.021835837
766,38300,459.35,-8.0259,-7.6205,-8.0259,-7.6205,459.35,0.290988668,1,0.021759389
767,38350,215.32,6.6663,7.5138,6.6663,7.5138,215.32,0.291068085,1,0.021679972
768,38400,114.84,4.4721,5.3408,4.4721,5.3408,114.84,0.291150359,1,0.021597698
769,38450,14.355,2.2457,2.8683,2.2457,2.8683,14.355,0.291235364,1,0.021512693
770,38500,71.774,1.0236,1.5729,1.0236,1.5729,71.774,0.291322969,1,0.021425088
771,38550,-50.242,3.5635,4.1842,3.5635,4.1842,-50.242,0.291412027,1,0.02133603
772,38600,179.43,4.7548,5.4481,4.7548,5.4481,179.43,0.291504395,1,0.021243662
773,38650,208.14,4.7387,5.4378,4.7387,5.4378,208.14,0.291598936,1,0.021149121
774,38700,179.43,3.791,4.4759,3.791,4.4759,179.43,0.291695502,1,0.021052555
775,38750,-64.597,1.3487,2.0034,1.3487,2.0034,-64.597,0.291793941,1,0.020954116
776,38800,64.597,2.4153,3.0521,2.4153,3.0521,64.597,0.291894104,1,0.020853953
777,38850,64.597,4.3969,5.0414,4.3969,5.0414,64.597,0.291995844,1,0.020752213
778,38900,-136.37,4.562,5.2161,4.562,5.2161,-136.37,0.292099015,1,0.020649042
779,38950,236.85,2.1095,2.6877,2.1095,2.6877,236.85,0.292203477,1,0.02054458
780,39000,351.69,-0.798,-0.2544,-0.798,-0.2544,351.69,0.292309597,1,0.02043846
781,39050,308.63,0.8212,1.3577,0.8212,1.3577,308.63,0.292416219,1,0.020331838
782,39100,7.1774,-0.2185,0.3778,-0.2185,0.3778,7.1774,0.292523738,1,0.020224319
783,39150,351.69,-3.9972,-3.39,-3.9972,-3.39,351.69,0.292632037,1,0.02011602
784,39200,107.66,-4.5819,-3.9298,-4.5819,-3.9298,107.66,0.292741005,1,0.020007052
785,39250,-7.1774,-4.8942,-4.3082,-4.8942,-4.3082,-7.1774,0.29285054,1,0.019897517
786,39300,222.5,-5.3388,-4.7953,-5.3388,-4.7953,222.5,0.292960545,1,0.019787512
787,39350,122.02,-4.8345,-4.2889,-4.8345,-4.2889,122.02,0.293070933,1,0.019677124
788,39400,7.1774,-4.9193,-4.3789,-4.9193,-4.3789,7.1774,0.293181625,1,0.019566432
789,39450,265.56,-4.7387,-4.1553,-4.7387,-4.1553,265.56,0.293292549,1,0.019455508
790,39500,7.1774,-4.1598,-3.5307,-4.1598,-3.5307,7.1774,0.29340364,1,0.019344417
791,39550,236.85,-3.8482,-3.2326,-3.8482,-3.2326,236.85,0.293514843,1,0.019233214
792,39600,193.79,-2.0465,-1.4001,-2.0465,-1.4001,193.79,0.293626108,1,0.019121949
793,39650,208.14,0.6663,1.2986,0.6663,1.2986,208.14,0.293737393,1,0.019010664
794,39700,-35.887,1.9373,2.511,1.9373,2.511,-35.887,0.293848665,1,0.018899392
795,39750,64.597,-0.8192,-0.2917,-0.8192,-0.2917,64.597,0.293959894,1,0.018788163
796,39800,193.79,5.6518,6.338,5.6518,6.338,193.79,0.29407106,1,0.018676997
797,39850,35.887,1.2227,1.8666,1.2227,1.8666,35.887,0.294182064,1,0.018565993
798,39900,409.11,11.944,12.711,11.944,12.711,409.11,0.294293076,1,0.018454981
799,39950,222.5,8.0478,8.9049,8.0478,8.9049,222.5,0.294403996,1,0.018344061
800,40000,366.05,4.0261,4.7477,4.0261,4.7477,366.05,0.294514826,1,0.018233231
801,40050,64.597,6.5475,7.2054,6.5475,7.2054,64.597,0.294625573,1,0.018122484
802,40100,122.02,-4.2086,-3.7524,-4.2086,-3.7524,122.02,0.29473625,1,0.018011807
803,40150,193.79,2.0491,2.653,2.0491,2.653,193.79,0.294846871,1,0.017901186
804,40200,279.92,-7.1707,-6.7524,-7.1707,-6.7524,279.92,0.294957458,1,0.017790599
805,40250,-150.73,4.7117,5.5464,4.7117,5.5464,-150.73,0.295066929,1,0.017681128
806,40300,-21.532,5.2913,6.1414,5.2913,6.1414,-21.532,0.295177521,1,0.017570536
807,40350,-35.887,4.8325,5.6858,4.8325,5.6858,-35.887,0.295288154,1,0.017459903
808,40400,337.34,5.7147,6.5899,5.7147,6.5899,337.34,0.295398848,1,0.017349209
809,40450,122.02,4.7008,5.4706,4.7008,5.4706,122.02,0.295509617,1,0.01723844
810,40500,236.85,4.2915,5.0054,4.2915,5.0054,236.85,0.295620474,1,0.017127583
811,40550,35.887,3.2981,3.8886,3.2981,3.8886,35.887,0.295731422,1,0.017016635
812,40600,179.43,5.0876,5.7122,5.0876,5.7122,179.43,0.295842463,1,0.016905594
813,40650,265.56,5.5772,6.248,5.5772,6.248,265.56,0.295953492,1,0.016794565
814,40700,35.887,2.8548,3.514,2.8548,3.514,35.887,0.296064684,1,0.016683373
815,40750,208.14,-1.891,-1.314,-1.891,-1.314,208.14,0.296175936,1,0.016572121
816,40800,-136.37,-2.876,-2.378,-2.876,-2.378,-136.37,0.296287225,1,0.016460832
817,40850,165.08,1.3834,1.9572,1.3834,1.9572,165.08,0.296398521,1,0.016349536
818,40900,165.08,3.2069,3.8244,3.2069,3.8244,165.08,0.296509788,1,0.016238269
819,40950,-7.1774,4.1964,4.8345,4.1964,4.8345,-7.1774,0.296620983,1,0.016127074
820,41000,366.05,4.3924,5.0638,4.3924,5.0638,366.05,0.296732055,1,0.016016002
821,41050,136.37,3.8578,4.5325,3.8578,4.5325,136.37,0.296842945,1,0.015905112
822,41100,423.47,3.25,3.9285,3.25,3.9285,423.47,0.296953589,1,0.015794468
823,41150,-21.532,2.565,3.232,2.565,3.232,-21.532,0.297063912,1,0.015684145
824,41200,107.66,2.982,3.6464,2.982,3.6464,107.66,0.297173834,1,0.015574223
825,41250,279.92,3.3328,3.9786,3.3328,3.9786,279.92,0.297283265,1,0.015464792
826,41300,208.14,2.8477,3.4652,2.8477,3.4652,208.14,0.297392109,1,0.015355948
827,41350,179.43,2.6241,3.2422,2.6241,3.2422,179.43,0.29750026,1,0.015247797
828,41400,35.887,2.1133,2.6967,2.1133,2.6967,35.887,0.297607607,1,0.01514045
829,41450,322.98,3.7961,4.4207,3.7961,4.4207,322.98,0.297714031,1,0.015034026
830,41500,-78.951,3.2345,3.8488,3.2345,3.8488,-78.951,0.297819407,1,0.01492865
831,41550,-165.08,3.5564,4.1971,3.5564,4.1971,-165.08,0.297923782,1,0.014824275
832,41600,-50.242,3.7666,4.4046,3.7666,4.4046,-50.242,0.298026665,1,0.014721392
833,41650,480.89,2.9345,3.5577,2.9345,3.5577,480.89,0.29812809,1,0.014619967
834,41700,-7.1774,3.223,3.8424,3.223,3.8424,-7.1774,0.29822791,1,0.014520147
835,41750,409.11,2.9454,3.5821,2.9454,3.5821,409.11,0.298325979,1,0.014422078
836,41800,480.89,3.0932,3.7094,3.0932,3.7094,480.89,0.298422146,1,0.014325911
837,41850,251.21,1.6847,2.299,1.6847,2.299,251.21,0.298516262,1,0.014231795
838,41900,351.69,-1.6931,-1.1681,-1.6931,-1.1681,351.69,0.298608179,1,0.014139878
839,41950,301.45,1.2317,1.8242,1.2317,1.8242,301.45,0.298696367,1,0.01405169
840,42000,157.9,6.782,7.4502,6.782,7.4502,157.9,0.298783492,1,0.013964565
841,42050,-143.55,11.574,12.371,11.574,12.371,-143.55,0.298867993,1,0.013880064
842,42100,-14.355,7.2324,8.0825,7.2324,8.0825,-14.355,0.298949738,1,0.013798319
843,42150,215.32,4.6847,5.4892,4.6847,5.4892,215.32,0.299028606,1,0.013719451
844,42200,43.064,3.5012,4.1084,3.5012,4.1084,43.064,0.299104484,1,0.013643573
845,42250,14.355,5.9203,6.5687,5.9203,6.5687,14.355,0.299177267,1,0.01357079
846,42300,-301.45,-3.4228,-2.9409,-3.4228,-2.9409,-301.45,0.299246868,1,0.013501189
847,42350,373.22,2.3941,3.0225,2.3941,3.0225,373.22,0.299312992,1,0.013435065
848,42400,43.064,-9.4068,-9.0373,-9.4068,-9.0373,43.064,0.299376016,1,0.013372041
849,42450,-157.9,-5.2515,-4.6642,-5.2515,-4.6642,-157.9,0.299435669,1,0.013312388
850,42500,157.9,1.2035,1.7773,1.2035,1.7773,157.9,0.29949192,1,0.013256137
851,42550,229.68,-0.798,-0.2879,-0.798,-0.2879,229.68,0.299544754,1,0.013203303
852,42600,215.32,5.9293,6.6342,5.9293,6.6342,215.32,0.29959417,1,0.013153887
853,42650,488.06,1.2086,1.8017,1.2086,1.8017,488.06,0.299640186,1,0.013107871
854,42700,-229.68,10.437,11.203,10.437,11.203,-229.68,0.299682838,1,0.013065219
855,42750,186.61,8.6196,9.4729,8.6196,9.4729,186.61,0.299722175,1,0.013025882
856,42800,28.71,3.7858,4.6147,3.7858,4.6147,28.71,0.299758263,1,0.012989794
857,42850,229.68,3.5899,4.3442,3.5899,4.3442,229.68,0.299791186,1,0.012956871
858,42900,43.064,2.8207,3.4466,2.8207,3.4466,43.064,0.299821038,1,0.012927019
859,42950,0,3.5365,4.1238,3.5365,4.1238,0,0.299847932,1,0.012900125
860,43000,272.74,5.3523,5.9904,5.3523,5.9904,272.74,0.299871989,1,0.012876068
861,43050,200.97,4.5312,5.1654,4.5312,5.1654,200.97,0.299893344,1,0.012854713
862,43100,100.48,4.3975,5.042,4.3975,5.042,100.48,0.299912141,1,0.012835916
863,43150,71.774,5.9505,6.5539,5.9505,6.5539,71.774,0.299928535,1,0.012819522
864,43200,416.29,5.7931,6.3721,5.7931,6.3721,416.29,0.299942686,1,0.012805371
865,43250,43.064,4.3211,4.9051,4.3211,4.9051,43.064,0.299954789,1,0.012793268
866,43300,272.74,3.6271,4.3339,3.6271,4.3339,272.74,0.299964971,1,0.012783086
867,43350,287.1,3.6162,4.4181,3.6162,4.4181,287.1,0.299973472,1,0.012774585
